playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
aardsda01,2015,1,ATL,NL,P,33,0,92,0,1,1,0,,,,,
abadfe01,2015,1,OAK,AL,P,62,0,143,2,4,0,0,,,,,
abreujo02,2015,1,CHA,AL,1B,115,115,3051,952,60,11,100,,,,,
achteaj01,2015,1,MIN,AL,P,11,0,40,1,0,1,0,,,,,
ackledu01,2015,1,SEA,AL,2B,1,1,27,3,4,0,0,,,,,
ackledu01,2015,1,SEA,AL,OF,78,52,1498,99,2,0,1,,,,,
ackledu01,2015,2,NYA,AL,1B,4,3,81,28,2,0,0,,,,,
ackledu01,2015,2,NYA,AL,2B,9,9,189,10,10,1,3,,,,,
ackledu01,2015,2,NYA,AL,OF,4,2,57,3,0,0,0,,,,,
adamecr01,2015,1,COL,NL,2B,2,2,51,4,7,0,1,,,,,
adamecr01,2015,1,COL,NL,SS,13,11,279,15,30,2,8,,,,,
adamsau01,2015,1,CLE,AL,P,28,0,100,0,4,0,0,,,,,
adamsma01,2015,1,SLN,NL,1B,46,42,1056,321,32,3,30,,,,,
adcocna01,2015,1,CIN,NL,P,13,0,54,2,3,1,0,,,,,
adriaeh01,2015,1,SFN,NL,1B,1,1,27,5,0,0,0,,,,,
adriaeh01,2015,1,SFN,NL,2B,20,13,389,27,42,2,11,,,,,
adriaeh01,2015,1,SFN,NL,3B,1,1,21,1,2,0,0,,,,,
adriaeh01,2015,1,SFN,NL,SS,20,16,455,24,54,1,13,,,,,
affelje01,2015,1,SFN,NL,P,52,0,106,3,6,0,0,,,,,
aguilje01,2015,1,CLE,AL,1B,4,4,108,26,3,0,1,,,,,
ahmedni01,2015,1,ARI,NL,SS,129,116,3127,190,368,13,84,,,,,
alberan01,2015,1,TOR,AL,P,1,0,8,0,0,0,0,,,,,
alberha01,2015,1,TEX,AL,2B,24,21,570,40,73,2,14,,,,,
alberha01,2015,1,TEX,AL,3B,7,2,77,2,3,0,0,,,,,
alberha01,2015,1,TEX,AL,SS,8,3,102,4,13,0,3,,,,,
alberma01,2015,1,CHA,AL,P,30,0,112,3,8,1,1,,,,,
albural01,2015,1,DET,AL,P,67,0,186,5,9,0,2,,,,,
alcanar01,2015,1,CHN,NL,2B,8,6,171,14,18,1,2,,,,,
alcanar01,2015,1,CHN,NL,3B,2,1,30,1,1,0,0,,,,,
alexasc01,2015,1,KCA,AL,P,4,0,18,1,1,0,0,,,,,
allenco01,2015,1,CLE,AL,P,70,0,208,2,4,0,0,,,,,
almonab01,2015,1,SDN,NL,OF,14,10,272,12,0,0,0,,,,,
almonab01,2015,2,CLE,AL,OF,50,49,1321,123,2,0,1,,,,,
almonmi01,2015,1,KCA,AL,P,9,0,26,1,1,0,0,,,,,
alonsyo01,2015,1,SDN,NL,1B,102,92,2479,817,54,3,71,,,,,
alonsyo01,2015,1,SDN,NL,3B,2,2,42,0,2,0,0,,,,,
altheaa01,2015,1,PHI,NL,OF,37,35,970,80,3,0,1,,,,,
altuvjo01,2015,1,HOU,AL,2B,153,153,3992,247,417,5,81,,,,,
alvarda01,2015,1,NYN,NL,P,6,0,11,0,0,0,0,,,,,
alvarda02,2015,1,BAL,AL,OF,12,10,243,16,1,0,1,,,,,
alvarhe01,2015,1,MIA,NL,P,4,4,67,3,4,1,0,,,,,
alvarjo02,2015,1,LAA,AL,P,64,0,201,6,8,0,1,,,,,
alvarpe01,2015,1,PIT,NL,1B,124,119,2719,966,68,23,98,,,,,
alvarrj01,2015,1,OAK,AL,P,21,0,60,2,1,0,0,,,,,
amarial01,2015,1,SDN,NL,2B,11,5,152,9,18,0,1,,,,,
amarial01,2015,1,SDN,NL,3B,2,0,27,1,1,0,0,,,,,
amarial01,2015,1,SDN,NL,OF,18,3,168,8,0,0,0,,,,,
amarial01,2015,1,SDN,NL,P,1,0,1,0,0,0,0,,,,,
amarial01,2015,1,SDN,NL,SS,85,79,2014,121,221,12,52,,,,,
anderbr04,2015,1,LAN,NL,P,31,31,541,4,47,0,1,,,,,
anderbr05,2015,1,OAK,AL,C,3,2,51,10,2,1,0,0,,2,0,
anderch01,2015,1,ARI,NL,P,27,27,458,8,14,2,2,,,,,
anderco01,2015,1,CLE,AL,P,15,15,274,8,15,0,1,,,,,
andrima01,2015,1,TBA,AL,P,25,8,197,4,5,0,1,,,,,
andruel01,2015,1,TEX,AL,SS,160,159,4214,248,516,22,114,,,,,
aokino01,2015,1,SFN,NL,OF,87,85,2189,136,4,0,0,,,,,
araujel01,2015,1,PHI,NL,P,40,0,104,1,6,0,2,,,,,
archech01,2015,1,TBA,AL,P,34,34,636,5,22,2,3,,,,,
arciaos01,2015,1,MIN,AL,OF,19,18,438,37,0,1,0,,,,,
arenano01,2015,1,COL,NL,3B,157,156,4086,105,385,17,42,,,,,
arencjp01,2015,1,TBA,AL,C,23,18,459,148,12,1,0,1,,14,7,
ariasjo01,2015,1,SFN,NL,1B,2,1,32,13,0,0,3,,,,,
ariasjo01,2015,1,SFN,NL,2B,2,1,30,3,3,0,0,,,,,
ariasjo01,2015,1,SFN,NL,3B,8,1,82,2,5,0,1,,,,,
ariasjo01,2015,1,SFN,NL,SS,8,6,144,4,26,4,2,,,,,
armstsh01,2015,1,CLE,AL,P,8,0,24,0,0,0,0,,,,,
arojo01,2015,1,BOS,AL,P,6,0,31,1,0,0,0,,,,,
arrieja01,2015,1,CHN,NL,P,33,33,687,33,49,4,5,,,,,
ascheco01,2015,1,PHI,NL,3B,51,51,1304,26,97,8,13,,,,,
ascheco01,2015,1,PHI,NL,OF,63,61,1568,107,3,2,1,,,,,
asheral01,2015,1,PHI,NL,P,7,7,87,3,3,0,0,,,,,
ashlene01,2015,1,MIL,NL,C,8,5,124,41,3,0,0,0,,2,1,
atchisc01,2015,1,CLE,AL,P,23,0,59,1,2,0,0,,,,,
aumonph01,2015,1,PHI,NL,P,1,1,12,0,0,0,0,,,,,
avilaal01,2015,1,DET,AL,1B,23,13,402,120,9,1,12,,,,,
avilaal01,2015,1,DET,AL,C,44,43,1097,291,18,0,3,2,,21,11,
avilalu01,2015,1,ATL,NL,P,50,0,113,4,12,1,2,,,,,
avilalu01,2015,2,LAN,NL,P,23,0,47,2,1,0,0,,,,,
avilemi01,2015,1,CLE,AL,2B,11,9,234,11,39,1,8,,,,,
avilemi01,2015,1,CLE,AL,3B,28,22,582,17,35,5,3,,,,,
avilemi01,2015,1,CLE,AL,OF,39,28,770,54,1,1,0,,,,,
avilemi01,2015,1,CLE,AL,SS,23,20,516,19,52,3,10,,,,,
axelrdy01,2015,1,CIN,NL,P,6,0,37,0,1,0,0,,,,,
axforjo01,2015,1,COL,NL,P,60,0,167,6,8,1,1,,,,,
aybarer01,2015,1,LAA,AL,SS,154,154,4007,244,359,17,71,,,,,
badenbu01,2015,1,CIN,NL,P,68,0,199,3,9,0,0,,,,,
baezja01,2015,1,CHN,NL,1B,1,0,3,0,0,0,0,,,,,
baezja01,2015,1,CHN,NL,2B,17,5,179,13,16,1,7,,,,,
baezja01,2015,1,CHN,NL,3B,11,6,192,5,19,1,1,,,,,
baezja01,2015,1,CHN,NL,SS,8,5,135,7,14,0,3,,,,,
baezpe01,2015,1,LAN,NL,P,52,0,153,1,4,1,1,,,,,
bailean01,2015,1,NYA,AL,P,10,0,26,2,2,0,0,,,,,
baileho02,2015,1,CIN,NL,P,2,2,34,1,2,0,0,,,,,
bakerje03,2015,1,MIA,NL,1B,17,14,345,115,2,2,7,,,,,
bakerje03,2015,1,MIA,NL,2B,1,1,9,1,2,0,0,,,,,
bakerje03,2015,1,MIA,NL,3B,1,0,3,0,0,0,0,,,,,
bakerje03,2015,1,MIA,NL,OF,1,0,6,0,0,0,0,,,,,
bakersc02,2015,1,LAN,NL,P,2,2,33,1,1,0,0,,,,,
balesco01,2015,1,CIN,NL,P,15,0,47,1,0,0,0,,,,,
balfogr01,2015,1,TBA,AL,P,6,0,13,0,0,0,0,,,,,
bandyje01,2015,1,LAA,AL,C,1,0,3,1,1,0,0,0,,0,0,
banuema01,2015,1,ATL,NL,P,7,6,79,0,2,1,0,,,,,
barmecl01,2015,1,SDN,NL,1B,1,0,6,4,0,0,0,,,,,
barmecl01,2015,1,SDN,NL,SS,89,51,1528,87,167,8,28,,,,,
barneau01,2015,1,LAN,NL,2B,1,1,18,0,1,0,0,,,,,
barneau01,2015,1,LAN,NL,3B,1,0,9,0,0,0,0,,,,,
barneau01,2015,1,LAN,NL,C,11,7,208,57,5,0,0,1,,7,1,
barnebr02,2015,1,COL,NL,OF,97,67,1914,134,4,2,2,,,,,
barneda01,2015,1,LAN,NL,3B,1,0,5,0,0,0,0,,,,,
barneda01,2015,1,LAN,NL,SS,1,1,21,0,3,0,0,,,,,
barneda01,2015,2,TOR,AL,2B,15,6,201,10,23,1,3,,,,,
barnema01,2015,1,BOS,AL,P,32,2,129,4,3,0,0,,,,,
barnhtu01,2015,1,CIN,NL,C,73,67,1794,492,42,2,0,4,,37,15,
barnhtu01,2015,1,CIN,NL,OF,1,0,3,0,0,0,0,,,,,
baronst01,2015,1,SEA,AL,C,4,4,87,34,1,0,0,0,,2,0,
barraky01,2015,1,MIA,NL,P,25,0,73,1,2,1,0,,,,,
barreaa01,2015,1,WAS,NL,P,40,0,88,2,3,2,1,,,,,
barriyh01,2015,1,MIL,NL,P,5,0,20,0,1,0,0,,,,,
bassan01,2015,1,TEX,AL,P,33,0,192,6,8,1,2,,,,,
bassich01,2015,1,OAK,AL,P,18,13,258,5,9,1,1,,,,,
bastaan01,2015,1,PIT,NL,P,66,0,172,0,4,1,0,,,,,
bauertr01,2015,1,CLE,AL,P,31,30,528,12,13,1,3,,,,,
bautijo02,2015,1,TOR,AL,OF,118,118,3116,224,4,3,1,,,,,
baxtemi01,2015,1,CHN,NL,1B,2,1,33,16,1,0,1,,,,,
baxtemi01,2015,1,CHN,NL,OF,11,8,238,15,0,1,0,,,,,
beachbr01,2015,1,LAN,NL,P,2,2,24,1,0,0,0,,,,,
beckch02,2015,1,CHA,AL,P,1,1,18,0,2,0,0,,,,,
beckhgo01,2015,1,CHA,AL,2B,11,7,204,22,25,0,10,,,,,
beckhgo01,2015,1,CHA,AL,3B,76,39,1287,24,96,3,7,,,,,
beckhgo01,2015,1,CHA,AL,SS,5,4,105,9,13,1,6,,,,,
beckhti01,2015,1,TBA,AL,2B,38,21,621,31,59,5,13,,,,,
beckhti01,2015,1,TBA,AL,3B,1,1,27,2,2,0,0,,,,,
beckhti01,2015,1,TBA,AL,SS,28,22,623,23,52,2,10,,,,,
bedroca01,2015,1,LAA,AL,P,34,0,100,2,4,0,0,,,,,
beeleda01,2015,1,CHN,NL,P,3,3,25,1,2,0,0,,,,,
beimejo01,2015,1,SEA,AL,P,53,0,142,1,14,0,2,,,,,
belisma01,2015,1,SLN,NL,P,34,0,101,1,7,0,0,,,,,
belisro01,2015,1,TBA,AL,P,6,0,24,0,0,0,0,,,,,
belivje01,2015,1,TBA,AL,P,5,0,8,0,0,0,0,,,,,
bellaan01,2015,1,TBA,AL,P,17,0,70,0,2,1,1,,,,,
beltbr01,2015,1,SFN,NL,1B,120,117,3150,1060,71,3,91,,,,,
beltbr01,2015,1,SFN,NL,OF,14,13,289,16,0,2,0,,,,,
beltrad01,2015,1,TEX,AL,3B,142,142,3713,105,267,17,28,,,,,
beltrca01,2015,1,NYA,AL,OF,123,120,2905,166,5,3,3,,,,,
benoijo01,2015,1,SDN,NL,P,67,0,196,3,8,0,0,,,,,
bergmch01,2015,1,COL,NL,P,30,4,205,5,10,0,2,,,,,
bernido01,2015,1,MIN,AL,2B,2,0,9,0,3,0,1,,,,,
bernido01,2015,1,MIN,AL,3B,2,1,30,0,1,0,0,,,,,
berryqu01,2015,1,CHN,NL,OF,5,0,27,0,0,0,0,,,,,
betande01,2015,1,NYA,AL,P,74,0,252,5,8,0,0,,,,,
betanra01,2015,1,COL,NL,P,45,0,118,2,1,0,0,,,,,
bethach01,2015,1,ATL,NL,C,42,41,1071,305,22,4,4,8,,11,9,
bettich01,2015,1,COL,NL,P,20,20,345,12,11,0,0,,,,,
bettsmo01,2015,1,BOS,AL,OF,144,141,3762,358,10,5,2,,,,,
biancje01,2015,1,BOS,AL,3B,2,0,18,0,2,0,0,,,,,
biancje01,2015,1,BOS,AL,SS,1,0,3,1,1,0,1,,,,,
billich01,2015,1,PHI,NL,P,7,7,111,2,6,1,1,,,,,
birdgr01,2015,1,NYA,AL,1B,46,42,1139,376,24,1,33,,,,,
blackch02,2015,1,COL,NL,OF,155,146,3911,327,9,3,2,,,,,
blairca01,2015,1,OAK,AL,C,11,9,251,57,1,4,0,0,,5,2,
blancan01,2015,1,PHI,NL,1B,1,1,24,11,1,0,0,,,,,
blancan01,2015,1,PHI,NL,2B,22,14,427,28,53,2,14,,,,,
blancan01,2015,1,PHI,NL,3B,36,25,749,19,49,3,3,,,,,
blancan01,2015,1,PHI,NL,SS,10,7,195,8,23,1,4,,,,,
blancgr01,2015,1,SFN,NL,OF,93,78,2198,183,1,3,0,,,,,
blankky01,2015,1,TEX,AL,1B,13,13,342,105,6,0,10,,,,,
blankky01,2015,1,TEX,AL,OF,3,3,75,5,0,0,0,,,,,
blantjo01,2015,1,KCA,AL,P,15,4,125,4,6,0,0,,,,,
blantjo01,2015,2,PIT,NL,P,21,0,103,3,2,1,0,,,,,
blazemi01,2015,1,MIL,NL,P,45,0,167,5,9,1,0,,,,,
blevije01,2015,1,NYN,NL,P,7,0,15,0,1,0,0,,,,,
bloomwi01,2015,1,SEA,AL,1B,3,3,73,24,1,0,4,,,,,
bloomwi01,2015,1,SEA,AL,2B,8,2,93,6,6,0,2,,,,,
bloomwi01,2015,1,SEA,AL,3B,5,2,72,1,5,0,0,,,,,
bloomwi01,2015,1,SEA,AL,OF,7,4,111,4,1,0,0,,,,,
bloomwi01,2015,1,SEA,AL,SS,7,5,117,6,14,0,1,,,,,
bochybr02,2015,1,SFN,NL,P,4,0,9,0,0,0,0,,,,,
boescbr01,2015,1,CIN,NL,OF,23,15,433,36,0,0,0,,,,,
bogaexa01,2015,1,BOS,AL,SS,156,154,4081,236,429,11,95,,,,,
bogusbr01,2015,1,PHI,NL,OF,16,14,386,30,2,3,1,,,,,
bolsimi01,2015,1,LAN,NL,P,21,21,328,8,7,3,1,,,,,
bonifem01,2015,1,CHA,AL,2B,17,11,313,27,37,3,11,,,,,
bonifem01,2015,1,CHA,AL,3B,1,0,3,0,0,0,0,,,,,
bonifem01,2015,1,CHA,AL,OF,5,1,45,3,0,0,0,,,,,
bourgja01,2015,1,CIN,NL,OF,48,40,1110,85,2,2,0,,,,,
bourjpe01,2015,1,SLN,NL,OF,93,41,1430,125,1,1,1,,,,,
bourju01,2015,1,MIA,NL,1B,111,101,2699,836,47,6,106,,,,,
bournmi01,2015,1,CLE,AL,OF,89,80,2144,182,4,0,2,,,,,
bournmi01,2015,2,ATL,NL,OF,42,35,987,91,3,1,1,,,,,
boxbebr01,2015,1,TBA,AL,P,69,0,189,1,6,2,0,,,,,
boydma01,2015,1,TOR,AL,P,2,2,20,0,2,0,0,,,,,
boydma01,2015,2,DET,AL,P,11,10,152,1,5,1,0,,,,,
boyerbl01,2015,1,MIN,AL,P,68,0,195,7,13,2,1,,,,,
brachbr01,2015,1,BAL,AL,P,62,0,238,3,6,1,1,,,,,
brachsi01,2015,1,ARI,NL,P,13,0,37,1,0,0,0,,,,,
bradlar01,2015,1,ARI,NL,P,8,8,107,4,2,0,0,,,,,
bradlja02,2015,1,BOS,AL,OF,73,66,1825,159,4,1,2,,,,,
brantmi02,2015,1,CLE,AL,OF,118,118,3104,212,8,2,1,,,,,
brantro01,2015,1,CHA,AL,C,14,9,261,82,3,0,1,2,,1,3,
braunry02,2015,1,MIL,NL,OF,130,128,3363,205,5,2,1,,,,,
breslcr01,2015,1,BOS,AL,P,45,2,195,3,5,1,1,,,,,
brettry01,2015,1,TBA,AL,2B,3,1,24,3,3,1,1,,,,,
brighja01,2015,1,ATL,NL,P,12,0,50,0,0,0,0,,,,,
brignre01,2015,1,MIA,NL,3B,2,1,30,1,0,0,0,,,,,
britoso01,2015,1,ARI,NL,OF,7,5,156,15,2,0,1,,,,,
brittza01,2015,1,BAL,AL,P,64,0,197,5,21,0,0,,,,,
broadmi01,2015,1,SFN,NL,P,21,0,52,1,2,0,0,,,,,
brookaa01,2015,1,KCA,AL,P,2,0,13,0,0,0,0,,,,,
brookaa01,2015,2,OAK,AL,P,11,9,153,5,2,0,1,,,,,
brothre01,2015,1,COL,NL,P,17,0,31,0,2,0,1,,,,,
brownbr02,2015,1,COL,NL,P,36,0,99,1,4,0,0,,,,,
browndo01,2015,1,PHI,NL,OF,50,47,1210,99,4,1,1,,,,,
browntr01,2015,1,SFN,NL,C,13,12,324,77,7,1,0,0,,7,2,
broxtjo01,2015,1,MIL,NL,P,40,0,110,4,8,0,0,,,,,
broxtjo01,2015,2,SLN,NL,P,26,0,71,1,5,1,0,,,,,
broxtke01,2015,1,PIT,NL,OF,2,0,7,0,0,0,0,,,,,
bruceja01,2015,1,CIN,NL,OF,150,150,3959,300,11,3,0,,,,,
bryankr01,2015,1,CHN,NL,1B,1,1,18,2,1,0,0,,,,,
bryankr01,2015,1,CHN,NL,3B,144,136,3628,81,249,17,21,,,,,
bryankr01,2015,1,CHN,NL,OF,19,10,294,20,1,0,0,,,,,
buchada01,2015,1,PHI,NL,P,15,15,224,2,5,1,2,,,,,
buchaja01,2015,1,HOU,AL,P,5,0,27,0,1,0,0,,,,,
buchhcl01,2015,1,BOS,AL,P,18,18,340,9,6,2,0,,,,,
buehrma01,2015,1,TOR,AL,P,32,32,596,11,29,3,4,,,,,
bumgama01,2015,1,SFN,NL,P,32,32,655,5,19,1,1,,,,,
burawda01,2015,1,NYA,AL,P,1,0,2,0,0,0,0,,,,,
burawda01,2015,2,ATL,NL,P,12,0,37,0,1,0,0,,,,,
burgoen02,2015,1,ARI,NL,P,30,0,81,0,2,0,0,,,,,
burneaj01,2015,1,PIT,NL,P,26,26,492,11,20,3,1,,,,,
burnsbi02,2015,1,OAK,AL,OF,125,118,3198,280,2,3,2,,,,,
burriem01,2015,1,WAS,NL,2B,1,0,3,0,1,0,0,,,,,
buterdr01,2015,1,LAA,AL,1B,3,0,18,1,0,0,0,,,,,
buterdr01,2015,1,LAA,AL,C,7,7,168,40,5,1,0,0,,8,3,
buterdr01,2015,2,KCA,AL,1B,5,1,54,17,4,0,0,,,,,
buterdr01,2015,2,KCA,AL,C,42,23,680,171,12,3,1,1,,7,6,
butlebi03,2015,1,OAK,AL,1B,7,7,171,49,7,0,4,,,,,
butleed01,2015,1,COL,NL,P,16,16,238,10,15,4,2,,,,,
butlejo04,2015,1,TBA,AL,OF,34,24,649,55,1,1,0,,,,,
buxtoby01,2015,1,MIN,AL,OF,44,35,981,115,2,0,0,,,,,
byrdma01,2015,1,CIN,NL,OF,92,91,2429,173,2,0,0,,,,,
byrdma01,2015,2,SFN,NL,OF,37,35,944,68,2,0,0,,,,,
cabrace01,2015,1,BAL,AL,P,2,0,3,0,0,0,0,,,,,
cabreas01,2015,1,TBA,AL,SS,136,131,3423,150,284,9,51,,,,,
cabreev01,2015,1,BAL,AL,2B,2,2,48,4,5,0,0,,,,,
cabreev01,2015,1,BAL,AL,SS,27,26,673,22,62,3,9,,,,,
cabreme01,2015,1,CHA,AL,OF,150,150,3974,220,8,5,0,,,,,
cabremi01,2015,1,DET,AL,1B,107,107,2797,903,76,4,96,,,,,
cabrera01,2015,1,CIN,NL,C,8,6,150,41,5,0,0,0,,2,3,
cahiltr01,2015,1,ATL,NL,P,15,3,79,4,6,0,0,,,,,
cahiltr01,2015,2,CHN,NL,P,11,0,51,1,4,0,0,,,,,
cainlo01,2015,1,KCA,AL,OF,137,137,3577,391,6,10,2,,,,,
cainma01,2015,1,SFN,NL,P,13,11,182,2,4,0,0,,,,,
calhoko01,2015,1,LAA,AL,1B,1,0,3,1,0,0,0,,,,,
calhoko01,2015,1,LAA,AL,OF,157,157,4151,342,11,4,1,,,,,
calixor01,2015,1,KCA,AL,SS,1,0,12,0,2,0,0,,,,,
callaal01,2015,1,ATL,NL,2B,4,4,88,11,12,0,4,,,,,
callaal01,2015,1,ATL,NL,3B,28,24,630,9,44,3,4,,,,,
callaal01,2015,2,LAN,NL,3B,37,26,767,17,48,2,4,,,,,
caminar01,2015,1,PIT,NL,P,73,0,224,2,9,0,0,,,,,
campber01,2015,1,NYN,NL,1B,5,3,83,30,3,0,4,,,,,
campber01,2015,1,NYN,NL,3B,48,39,1094,28,65,8,5,,,,,
campber01,2015,1,NYN,NL,OF,4,3,118,8,1,0,0,,,,,
campole01,2015,1,SDN,NL,P,1,0,3,0,0,0,0,,,,,
canhama01,2015,1,OAK,AL,1B,75,57,1613,491,47,4,58,,,,,
canhama01,2015,1,OAK,AL,3B,1,0,6,0,2,0,0,,,,,
canhama01,2015,1,OAK,AL,OF,61,49,1268,107,0,2,0,,,,,
canoro01,2015,1,SEA,AL,2B,149,149,3949,287,403,6,104,,,,,
cappsca01,2015,1,MIA,NL,P,30,0,93,1,5,0,1,,,,,
capuach01,2015,1,NYA,AL,P,22,4,122,0,10,0,2,,,,,
carlybu01,2015,1,NYN,NL,P,11,0,24,2,0,0,0,,,,,
carmofa01,2015,1,HOU,AL,P,20,11,254,6,12,0,0,,,,,
carpeda01,2015,1,NYA,AL,P,22,0,56,1,2,1,0,,,,,
carpeda01,2015,2,WAS,NL,P,8,0,18,1,0,0,0,,,,,
carpeda02,2015,1,ATL,NL,P,4,0,11,1,0,0,0,,,,,
carpema01,2015,1,SLN,NL,1B,3,1,31,13,1,0,2,,,,,
carpema01,2015,1,SLN,NL,2B,11,9,176,12,19,0,4,,,,,
carpema01,2015,1,SLN,NL,3B,146,141,3732,77,234,14,25,,,,,
carraca01,2015,1,CLE,AL,P,30,30,551,8,14,0,1,,,,,
carreez01,2015,1,TOR,AL,OF,81,44,1370,97,1,2,0,,,,,
carrosc02,2015,1,CHA,AL,P,18,0,110,2,4,1,0,,,,,
cartech02,2015,1,HOU,AL,1B,115,105,2740,911,67,8,85,,,,,
casalcu01,2015,1,TBA,AL,C,37,32,826,241,15,1,4,0,,19,7,
cashnan01,2015,1,SDN,NL,P,31,31,554,9,34,1,3,,,,,
casteni01,2015,1,DET,AL,3B,145,142,3527,92,249,12,27,,,,,
castiru01,2015,1,BOS,AL,OF,75,67,1843,152,6,5,0,,,,,
castiwe01,2015,1,CHN,NL,C,9,8,192,56,0,2,1,1,,1,0,
castiwe01,2015,2,SEA,AL,C,5,4,139,39,1,0,1,1,,3,0,
castiwe01,2015,3,ARI,NL,C,74,71,1879,511,34,5,2,5,,29,11,
castran01,2015,1,OAK,AL,P,5,0,12,0,0,0,0,,,,,
castrda01,2015,1,ATL,NL,2B,12,12,297,23,39,0,13,,,,,
castrda01,2015,1,ATL,NL,3B,5,1,57,3,3,1,3,,,,,
castrda01,2015,1,ATL,NL,SS,10,8,231,12,23,0,10,,,,,
castrja01,2015,1,HOU,AL,C,103,102,2650,777,62,1,5,7,,42,24,
castrmi01,2015,1,TOR,AL,P,13,0,37,0,0,0,0,,,,,
castrmi01,2015,2,COL,NL,P,5,0,16,0,2,0,0,,,,,
castrsi01,2015,1,COL,NL,P,11,0,31,0,1,0,0,,,,,
castrst01,2015,1,CHN,NL,2B,38,29,774,47,85,6,20,,,,,
castrst01,2015,1,CHN,NL,SS,109,104,2829,143,323,18,58,,,,,
cecchga01,2015,1,BOS,AL,1B,1,0,12,4,1,0,1,,,,,
cecilbr01,2015,1,TOR,AL,P,63,0,163,3,5,1,0,,,,,
cecilda01,2015,1,NYN,NL,OF,21,13,388,36,2,0,1,,,,,
cedenxa01,2015,1,WAS,NL,P,5,0,9,0,0,0,0,,,,,
cedenxa01,2015,2,TBA,AL,P,61,0,129,2,8,1,1,,,,,
centeju01,2015,1,MIL,NL,C,7,5,138,44,3,1,0,1,,3,0,
cervefr01,2015,1,PIT,NL,C,128,124,3299,992,82,7,6,10,,101,29,
cespeyo01,2015,1,DET,AL,OF,99,99,2597,204,9,5,1,,,,,
cespeyo01,2015,2,NYN,NL,OF,54,53,1407,124,4,2,0,,,,,
chacijh01,2015,1,ARI,NL,P,5,4,80,2,4,0,0,,,,,
chafian01,2015,1,ARI,NL,P,66,0,225,4,10,1,1,,,,,
chambjo03,2015,1,DET,AL,P,30,0,66,2,2,0,0,,,,,
chambjo03,2015,2,KCA,AL,P,6,0,17,1,1,0,0,,,,,
chapmar01,2015,1,CIN,NL,P,65,0,199,1,2,0,0,,,,,
chapmke02,2015,1,HOU,AL,P,3,0,16,0,1,0,0,,,,,
chaveje01,2015,1,OAK,AL,P,30,26,471,10,10,2,0,,,,,
chenbr01,2015,1,CLE,AL,P,2,2,19,0,0,0,0,,,,,
chenwe02,2015,1,BAL,AL,P,31,31,574,12,22,2,4,,,,,
chiriro01,2015,1,TEX,AL,C,78,73,1935,474,31,6,2,4,,29,12,
chiselo01,2015,1,CLE,AL,3B,50,45,1217,30,101,5,12,,,,,
chiselo01,2015,1,CLE,AL,OF,51,40,1063,87,5,1,2,,,,,
choatra01,2015,1,SLN,NL,P,71,0,82,5,9,0,1,,,,,
