playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
choicmi01,2015,1,TEX,AL,OF,1,0,9,0,0,1,0,,,,,
choosh01,2015,1,TEX,AL,OF,148,144,3786,315,5,5,2,,,,,
cingrto01,2015,1,CIN,NL,P,35,1,100,0,6,0,1,,,,,
ciriape01,2015,1,ATL,NL,1B,2,2,48,14,1,0,4,,,,,
ciriape01,2015,1,ATL,NL,2B,7,5,138,13,15,0,7,,,,,
ciriape01,2015,1,ATL,NL,3B,24,8,305,11,16,1,1,,,,,
ciriape01,2015,1,ATL,NL,OF,1,0,6,1,0,0,0,,,,,
ciriape01,2015,1,ATL,NL,SS,9,9,207,12,21,0,5,,,,,
cishest01,2015,1,MIA,NL,P,32,0,96,4,5,1,0,,,,,
cishest01,2015,2,SLN,NL,P,27,0,70,0,2,1,0,,,,,
claudal01,2015,1,TEX,AL,P,18,0,47,2,4,0,1,,,,,
clevest01,2015,1,BAL,AL,1B,1,0,6,4,0,0,0,,,,,
clevest01,2015,1,BAL,AL,C,9,6,168,43,3,0,0,1,,4,1,
clippty01,2015,1,OAK,AL,P,37,0,116,1,2,0,0,,,,,
clippty01,2015,2,NYN,NL,P,32,0,97,2,4,0,1,,,,,
coghlch01,2015,1,CHN,NL,1B,5,0,39,19,0,0,3,,,,,
coghlch01,2015,1,CHN,NL,2B,15,11,236,14,20,1,1,,,,,
coghlch01,2015,1,CHN,NL,3B,3,1,30,1,0,0,0,,,,,
coghlch01,2015,1,CHN,NL,OF,119,107,2696,164,9,0,0,,,,,
cokeph01,2015,1,CHN,NL,P,16,0,30,2,3,1,0,,,,,
cokeph01,2015,2,TOR,AL,P,2,0,8,0,1,0,0,,,,,
colabch01,2015,1,TOR,AL,1B,34,29,720,248,11,1,24,,,,,
colabch01,2015,1,TOR,AL,OF,46,46,1095,70,0,3,0,,,,,
coleaj01,2015,1,WAS,NL,P,3,1,28,0,3,1,0,,,,,
colege01,2015,1,PIT,NL,P,32,32,624,10,37,0,1,,,,,
colemdu01,2015,1,KCA,AL,3B,2,1,27,1,2,0,0,,,,,
colemlo01,2015,1,KCA,AL,P,4,0,9,0,1,0,1,,,,,
collity01,2015,1,DET,AL,OF,43,40,1075,73,3,4,1,,,,,
collmjo01,2015,1,ARI,NL,P,44,12,363,17,14,0,0,,,,,
colomal01,2015,1,TBA,AL,P,43,13,329,5,12,0,0,,,,,
colonba01,2015,1,NYN,NL,P,33,31,584,9,32,3,6,,,,,
colonch01,2015,1,KCA,AL,2B,14,8,270,19,25,0,9,,,,,
colonch01,2015,1,KCA,AL,3B,8,6,150,10,13,2,2,,,,,
colonch01,2015,1,KCA,AL,SS,21,14,424,20,47,3,9,,,,,
confomi01,2015,1,NYN,NL,OF,50,48,1169,85,6,0,0,,,,,
congeha01,2015,1,HOU,AL,C,69,56,1544,472,22,4,5,1,,42,1,
congeha01,2015,1,HOU,AL,OF,1,0,6,0,0,0,0,,,,,
conlead01,2015,1,MIA,NL,P,15,11,201,0,9,0,0,,,,,
contrca01,2015,1,CIN,NL,P,22,0,84,3,1,0,0,,,,,
cookry01,2015,1,OAK,AL,P,4,0,13,0,0,0,0,,,,,
cookry01,2015,2,BOS,AL,P,5,0,13,0,0,1,0,,,,,
cooneti01,2015,1,SLN,NL,P,6,6,94,1,5,0,0,,,,,
copelsc01,2015,1,TOR,AL,P,5,3,46,1,4,0,1,,,,,
corbipa01,2015,1,ARI,NL,P,16,16,255,2,18,1,2,,,,,
cordier01,2015,1,MIA,NL,P,8,0,37,0,1,0,0,,,,,
cornejo01,2015,1,ATL,NL,P,1,0,3,0,0,0,0,,,,,
corpoca01,2015,1,TEX,AL,C,31,30,833,219,11,3,2,3,,20,7,
correca01,2015,1,HOU,AL,SS,99,99,2612,112,265,13,41,,,,,
correke01,2015,1,PHI,NL,P,5,5,70,1,1,0,0,,,,,
cosarja01,2015,1,MIA,NL,P,14,13,209,1,19,0,0,,,,,
cothaca01,2015,1,NYA,AL,P,12,0,29,0,0,0,0,,,,,
cottsne01,2015,1,MIL,NL,P,51,0,149,2,5,0,0,,,,,
cottsne01,2015,2,MIN,AL,P,17,0,41,0,0,0,0,,,,,
couloda01,2015,1,LAN,NL,P,5,0,25,0,0,0,0,,,,,
couloda01,2015,2,OAK,AL,P,9,0,23,1,0,0,0,,,,,
cowarka01,2015,1,LAA,AL,3B,33,13,450,10,40,2,4,,,,,
cowgico01,2015,1,LAA,AL,OF,46,17,600,52,2,0,0,,,,,
cozarza01,2015,1,CIN,NL,SS,52,52,1349,79,132,3,30,,,,,
craigal01,2015,1,BOS,AL,1B,6,3,99,29,3,0,3,,,,,
craigal01,2015,1,BOS,AL,OF,16,9,309,26,0,0,0,,,,,
cravyty01,2015,1,MIL,NL,P,14,7,128,2,3,0,0,,,,,
crawfbr01,2015,1,SFN,NL,SS,140,136,3601,191,427,13,89,,,,,
crawfca02,2015,1,LAN,NL,OF,51,42,1040,38,0,0,0,,,,,
crispco01,2015,1,OAK,AL,OF,37,27,760,51,1,0,0,,,,,
crockky01,2015,1,CLE,AL,P,31,0,53,0,2,0,0,,,,,
croncj01,2015,1,LAA,AL,1B,58,54,1382,385,31,6,33,,,,,
cruzne02,2015,1,SEA,AL,OF,80,80,2112,151,6,4,1,,,,,
cruzto03,2015,1,SLN,NL,3B,3,0,18,0,2,0,1,,,,,
cruzto03,2015,1,SLN,NL,C,51,30,861,251,16,0,1,1,,17,3,
cuddymi01,2015,1,NYN,NL,1B,18,15,423,116,11,0,11,,,,,
cuddymi01,2015,1,NYN,NL,OF,75,72,1820,103,4,3,0,,,,,
cuetojo01,2015,1,CIN,NL,P,19,19,392,12,18,0,1,,,,,
cuetojo01,2015,2,KCA,AL,P,13,13,244,9,4,0,1,,,,,
cunnibr02,2015,1,ATL,NL,P,39,0,105,1,3,1,0,,,,,
cunnito01,2015,1,ATL,NL,OF,27,19,552,47,1,0,1,,,,,
cuthbch01,2015,1,KCA,AL,1B,1,0,3,0,0,0,0,,,,,
cuthbch01,2015,1,KCA,AL,2B,1,0,6,1,0,0,0,,,,,
cuthbch01,2015,1,KCA,AL,3B,17,12,345,7,31,1,3,,,,,
danksjo01,2015,1,CHA,AL,P,30,30,533,6,20,3,1,,,,,
danksjo02,2015,1,PHI,NL,OF,1,0,4,0,0,0,0,,,,,
darnach01,2015,1,PHI,NL,3B,1,1,27,2,7,0,2,,,,,
darnach01,2015,1,PHI,NL,SS,3,2,64,3,7,0,1,,,,,
darnatr01,2015,1,NYN,NL,C,64,64,1708,556,25,3,6,1,,29,14,
davieky01,2015,1,NYA,AL,P,1,0,7,0,1,0,0,,,,,
davieza01,2015,1,MIL,NL,P,6,6,102,1,8,0,1,,,,,
davisch02,2015,1,BAL,AL,1B,111,108,2841,882,53,3,77,,,,,
davisch02,2015,1,BAL,AL,OF,30,29,760,39,2,0,0,,,,,
davisik02,2015,1,OAK,AL,1B,65,61,1575,492,41,4,53,,,,,
davisik02,2015,1,OAK,AL,P,2,0,6,0,0,0,0,,,,,
daviskh01,2015,1,MIL,NL,OF,108,107,2614,171,1,5,0,,,,,
davisra01,2015,1,DET,AL,OF,91,67,1907,161,2,2,0,,,,,
daviswa01,2015,1,KCA,AL,P,69,0,202,9,8,1,1,,,,,
deazaal01,2015,1,BAL,AL,OF,27,27,676,56,2,1,0,,,,,
deazaal01,2015,2,BOS,AL,OF,52,41,1162,64,2,0,0,,,,,
deazaal01,2015,3,SFN,NL,OF,17,13,376,33,0,1,0,,,,,
deckeco01,2015,1,SDN,NL,1B,3,1,30,5,2,0,1,,,,,
deckeja01,2015,1,PIT,NL,OF,9,4,156,8,1,2,0,,,,,
deckeja01,2015,1,PIT,NL,P,1,0,3,0,1,0,0,,,,,
dedunsa01,2015,1,HOU,AL,P,9,2,63,2,1,0,0,,,,,
defraju01,2015,1,PHI,NL,P,61,0,240,10,3,2,1,,,,,
degroja01,2015,1,NYN,NL,P,30,30,573,17,32,0,3,,,,,
dejesda01,2015,1,TBA,AL,OF,53,45,1169,89,3,1,0,,,,,
dejesda01,2015,2,LAA,AL,OF,15,10,291,12,0,0,0,,,,,
dejesiv02,2015,1,CIN,NL,1B,4,1,48,9,2,0,1,,,,,
dejesiv02,2015,1,CIN,NL,2B,20,13,400,25,50,0,9,,,,,
dejesiv02,2015,1,CIN,NL,3B,13,6,210,6,15,0,0,,,,,
dejesiv02,2015,1,CIN,NL,OF,18,14,371,30,0,2,0,,,,,
dejesiv02,2015,1,CIN,NL,SS,10,8,241,15,24,3,6,,,,,
delabst01,2015,1,TOR,AL,P,31,0,88,2,2,0,0,,,,,
delarjo01,2015,1,COL,NL,P,26,26,447,5,22,0,0,,,,,
delarru01,2015,1,ARI,NL,P,32,32,566,26,17,0,3,,,,,
delgara01,2015,1,ARI,NL,P,64,1,216,5,7,0,0,,,,,
delosab01,2015,1,WAS,NL,P,2,0,5,0,0,0,0,,,,,
dendema01,2015,1,WAS,NL,OF,38,19,648,33,0,1,0,,,,,
denorch01,2015,1,CHN,NL,OF,75,45,1293,88,5,0,0,,,,,
denorch01,2015,1,CHN,NL,P,1,0,1,0,0,0,0,,,,,
depaujo02,2015,1,NYA,AL,P,1,0,10,0,0,0,0,,,,,
descada01,2015,1,COL,NL,1B,7,2,75,29,1,0,1,,,,,
descada01,2015,1,COL,NL,2B,15,11,298,24,24,3,8,,,,,
descada01,2015,1,COL,NL,3B,5,4,103,3,12,0,1,,,,,
descada01,2015,1,COL,NL,OF,1,0,1,0,0,0,0,,,,,
descada01,2015,1,COL,NL,SS,33,22,652,36,80,5,16,,,,,
desclan01,2015,1,CIN,NL,P,31,31,554,14,21,2,0,,,,,
deshide02,2015,1,TEX,AL,2B,1,0,9,0,3,0,0,,,,,
deshide02,2015,1,TEX,AL,OF,113,110,2780,252,6,6,2,,,,,
desmoia01,2015,1,WAS,NL,SS,155,155,4077,226,417,27,94,,,,,
despaod01,2015,1,SDN,NL,P,34,18,377,5,30,0,0,,,,,
detwiro01,2015,1,TEX,AL,P,17,7,129,3,10,0,0,,,,,
detwiro01,2015,2,ATL,NL,P,24,0,46,1,5,0,0,,,,,
diazja01,2015,1,COL,NL,P,21,0,57,1,1,0,0,,,,,
diazjo02,2015,1,TOR,AL,OF,2,0,18,4,0,0,0,,,,,
diazjo02,2015,1,TOR,AL,SS,6,4,102,5,9,0,1,,,,,
diazju03,2015,1,CIN,NL,P,61,0,181,6,1,0,1,,,,,
dickeal01,2015,1,SDN,NL,OF,1,0,9,1,0,0,0,,,,,
dickeco01,2015,1,COL,NL,OF,55,55,1299,88,1,0,0,,,,,
dickera01,2015,1,TOR,AL,P,33,33,643,11,25,0,1,,,,,
diekmja01,2015,1,PHI,NL,P,41,0,110,0,5,1,1,,,,,
diekmja01,2015,2,TEX,AL,P,26,0,65,1,5,0,0,,,,,
dietrde01,2015,1,MIA,NL,1B,2,0,7,1,1,0,0,,,,,
dietrde01,2015,1,MIA,NL,2B,2,1,24,2,0,0,0,,,,,
dietrde01,2015,1,MIA,NL,3B,26,24,584,6,35,4,4,,,,,
dietrde01,2015,1,MIA,NL,OF,46,45,1064,76,0,2,0,,,,,
difowi01,2015,1,WAS,NL,2B,2,1,9,0,1,0,0,,,,,
dominch01,2015,1,CIN,NL,1B,2,1,30,8,0,0,0,,,,,
dominch01,2015,1,CIN,NL,OF,3,3,75,5,0,0,0,,,,,
dominjo01,2015,1,TBA,AL,P,4,0,17,0,2,0,0,,,,,
donaljo02,2015,1,TOR,AL,3B,150,150,3951,137,287,18,32,,,,,
doolise01,2015,1,OAK,AL,P,12,0,41,0,1,0,1,,,,,
dornda01,2015,1,ARI,NL,1B,2,1,30,7,0,0,0,,,,,
dornda01,2015,1,ARI,NL,OF,3,2,69,3,0,0,0,,,,,
doubrfe01,2015,1,TOR,AL,P,5,4,68,0,3,0,0,,,,,
doubrfe01,2015,2,OAK,AL,P,11,8,158,4,12,0,1,,,,,
doziebr01,2015,1,MIN,AL,2B,157,157,4149,303,456,8,111,,,,,
drabeky01,2015,1,CHA,AL,P,3,0,16,0,0,0,0,,,,,
drakeol01,2015,1,BAL,AL,P,13,0,47,1,3,0,0,,,,,
drewst01,2015,1,NYA,AL,2B,123,94,2677,158,267,7,59,,,,,
drewst01,2015,1,NYA,AL,3B,4,1,39,1,2,0,0,,,,,
drewst01,2015,1,NYA,AL,SS,15,10,266,12,34,2,10,,,,,
drurybr01,2015,1,ARI,NL,2B,6,4,114,11,9,1,3,,,,,
drurybr01,2015,1,ARI,NL,3B,11,8,239,2,14,0,1,,,,,
drurybr01,2015,1,ARI,NL,SS,1,1,18,1,2,0,0,,,,,
dudalu01,2015,1,NYN,NL,1B,129,127,3383,1039,77,3,87,,,,,
duensbr01,2015,1,MIN,AL,P,55,0,146,1,13,1,1,,,,,
duffety01,2015,1,MIN,AL,P,10,10,174,7,4,1,0,,,,,
duffyda01,2015,1,KCA,AL,P,30,24,410,2,18,3,2,,,,,
duffyma01,2015,1,SFN,NL,1B,1,1,9,0,0,0,0,,,,,
duffyma01,2015,1,SFN,NL,2B,9,7,196,13,17,1,5,,,,,
duffyma01,2015,1,SFN,NL,3B,134,129,3451,78,250,12,20,,,,,
duffyma01,2015,1,SFN,NL,SS,3,1,46,0,4,1,1,,,,,
duffyma02,2015,1,HOU,AL,1B,2,0,6,2,0,0,0,,,,,
duffyma02,2015,1,HOU,AL,3B,2,0,24,1,6,0,0,,,,,
dukeza01,2015,1,CHA,AL,P,71,0,182,7,5,1,2,,,,,
dullry01,2015,1,OAK,AL,P,13,0,51,0,0,0,0,,,,,
dunnmi01,2015,1,MIA,NL,P,72,0,162,1,4,0,0,,,,,
duvalad01,2015,1,CIN,NL,1B,4,2,57,17,0,0,2,,,,,
duvalad01,2015,1,CIN,NL,OF,15,15,360,24,0,0,0,,,,,
dykstal01,2015,1,TBA,AL,1B,13,11,261,92,1,2,9,,,,,
dysonja01,2015,1,KCA,AL,OF,79,55,1682,145,8,2,4,,,,,
dysonsa01,2015,1,MIA,NL,P,44,0,132,3,5,3,1,,,,,
dysonsa01,2015,2,TEX,AL,P,31,0,94,1,6,0,0,,,,,
easleed01,2015,1,SLN,NL,C,3,1,42,14,0,0,0,0,,0,0,
eatonad02,2015,1,CHA,AL,OF,145,144,3840,343,8,5,2,,,,,
edwarca01,2015,1,CHN,NL,P,5,0,14,1,1,0,0,,,,,
edwarjo02,2015,1,TEX,AL,P,11,0,18,1,0,0,0,,,,,
edwarjo02,2015,2,SDN,NL,P,11,0,32,0,2,0,0,,,,,
eickhje01,2015,1,PHI,NL,P,8,8,153,6,5,0,0,,,,,
eliasro01,2015,1,SEA,AL,P,22,20,346,0,13,1,0,,,,,
ellinbr02,2015,1,MIA,NL,P,23,0,75,0,5,0,0,,,,,
ellisaj01,2015,1,LAN,NL,C,62,55,1476,515,49,0,3,3,,22,18,
ellsbja01,2015,1,NYA,AL,OF,110,106,2844,232,5,0,2,,,,,
elmorja01,2015,1,TBA,AL,1B,25,22,571,178,7,3,13,,,,,
elmorja01,2015,1,TBA,AL,2B,7,5,135,7,9,0,1,,,,,
elmorja01,2015,1,TBA,AL,3B,9,6,177,6,7,2,3,,,,,
elmorja01,2015,1,TBA,AL,OF,6,3,84,5,0,0,0,,,,,
elmorja01,2015,1,TBA,AL,P,1,0,3,0,0,0,0,,,,,
elmorja01,2015,1,TBA,AL,SS,7,4,137,6,13,0,3,,,,,
encared01,2015,1,TOR,AL,1B,59,59,1444,466,32,3,33,,,,,
eovalna01,2015,1,NYA,AL,P,27,27,463,10,20,0,2,,,,,
erlinro01,2015,1,SDN,NL,P,3,3,51,0,2,1,0,,,,,
escobal02,2015,1,KCA,AL,SS,148,148,3920,217,417,13,80,,,,,
escobed01,2015,1,MIN,AL,2B,11,4,144,8,14,0,2,,,,,
escobed01,2015,1,MIN,AL,3B,5,5,123,3,6,1,1,,,,,
escobed01,2015,1,MIN,AL,OF,36,27,710,60,4,1,1,,,,,
escobed01,2015,1,MIN,AL,SS,71,71,1882,93,190,4,44,,,,,
escobyu01,2015,1,WAS,NL,3B,134,135,3380,56,171,7,14,,,,,
espinda01,2015,1,WAS,NL,1B,5,5,132,34,3,0,4,,,,,
espinda01,2015,1,WAS,NL,2B,81,75,1940,136,240,1,47,,,,,
espinda01,2015,1,WAS,NL,3B,16,8,328,10,18,2,0,,,,,
espinda01,2015,1,WAS,NL,OF,5,2,70,5,0,0,0,,,,,
espinda01,2015,1,WAS,NL,SS,8,5,150,5,17,0,1,,,,,
estrama01,2015,1,TOR,AL,P,34,28,543,10,8,1,0,,,,,
ethiean01,2015,1,LAN,NL,OF,127,106,2759,177,6,4,2,,,,,
evelada01,2015,1,ATL,NL,P,10,0,10,1,0,0,0,,,,,
familje01,2015,1,NYN,NL,P,76,0,234,5,11,0,1,,,,,
farmebu01,2015,1,DET,AL,P,14,5,121,2,5,1,0,,,,,
farquda01,2015,1,SEA,AL,P,43,0,153,3,11,0,0,,,,,
faulkan01,2015,1,TEX,AL,P,11,0,29,1,1,0,0,,,,,
feathta01,2015,1,LAA,AL,2B,33,25,660,48,55,2,12,,,,,
feathta01,2015,1,LAA,AL,3B,39,10,413,9,32,0,3,,,,,
feathta01,2015,1,LAA,AL,SS,22,7,282,21,34,4,4,,,,,
feldmsc01,2015,1,HOU,AL,P,18,18,325,10,20,2,2,,,,,
felizmi01,2015,1,HOU,AL,P,5,0,24,0,0,0,0,,,,,
felizne01,2015,1,TEX,AL,P,18,0,59,0,2,0,0,,,,,
felizne01,2015,2,DET,AL,P,30,0,85,4,1,0,2,,,,,
fernajo02,2015,1,MIA,NL,P,11,11,194,3,1,0,0,,,,,
ferreje01,2015,1,DET,AL,P,9,0,34,1,1,0,0,,,,,
fieldda01,2015,1,DET,AL,OF,1,0,21,2,0,1,0,,,,,
fieldjo03,2015,1,HOU,AL,P,54,0,152,1,4,0,0,,,,,
fieldpr01,2015,1,TEX,AL,1B,18,18,445,134,9,4,15,,,,,
fieldth01,2015,1,TEX,AL,2B,14,12,312,23,41,3,4,,,,,
fieldth01,2015,1,TEX,AL,SS,1,0,12,1,1,0,0,,,,,
fienca01,2015,1,MIN,AL,P,62,0,190,5,5,0,0,,,,,
fiersmi01,2015,1,MIL,NL,P,21,21,354,5,11,4,0,,,,,
fiersmi01,2015,2,HOU,AL,P,10,9,187,5,10,0,0,,,,,
figueco01,2015,1,NYA,AL,3B,2,2,54,0,3,1,0,,,,,
finnebr01,2015,1,KCA,AL,P,14,0,73,0,2,0,1,,,,,
finnebr01,2015,2,CIN,NL,P,6,4,71,0,4,0,0,,,,,
fistedo01,2015,1,WAS,NL,P,25,15,309,8,18,3,2,,,,,
flahery01,2015,1,BAL,AL,1B,11,8,228,92,2,0,8,,,,,
flahery01,2015,1,BAL,AL,2B,56,52,1345,88,132,1,35,,,,,
flahery01,2015,1,BAL,AL,3B,8,6,165,3,19,1,3,,,,,
flahery01,2015,1,BAL,AL,OF,6,6,138,7,0,0,0,,,,,
flahery01,2015,1,BAL,AL,SS,15,9,237,17,17,0,6,,,,,
flandyo01,2015,1,COL,NL,P,19,10,205,4,12,1,0,,,,,
floreke01,2015,1,MIA,NL,P,7,1,38,0,2,0,0,,,,,
florera02,2015,1,NYA,AL,OF,12,8,243,18,2,0,0,,,,,
florewi01,2015,1,NYN,NL,2B,37,30,877,61,92,0,22,,,,,
florewi01,2015,1,NYN,NL,SS,103,96,2507,119,267,14,62,,,,,
floripe01,2015,1,PIT,NL,2B,3,0,12,2,1,0,1,,,,,
floripe01,2015,1,PIT,NL,SS,17,4,193,10,20,2,2,,,,,
flowety01,2015,1,CHA,AL,1B,2,0,15,3,1,0,0,,,,,
flowety01,2015,1,CHA,AL,C,110,100,2635,877,63,5,10,15,,53,18,
floydga01,2015,1,CLE,AL,P,7,0,40,1,2,0,0,,,,,
foltymi01,2015,1,ATL,NL,P,18,15,260,2,5,1,1,,,,,
forsylo01,2015,1,TBA,AL,1B,26,15,415,120,6,2,10,,,,,
forsylo01,2015,1,TBA,AL,2B,126,123,3220,164,299,7,43,,,,,
forsylo01,2015,1,TBA,AL,3B,9,4,138,6,13,0,0,,,,,
fowlede01,2015,1,CHN,NL,OF,152,149,3973,337,5,4,2,,,,,
francje01,2015,1,TOR,AL,P,14,0,66,1,3,0,0,,,,,
francje02,2015,1,PHI,NL,OF,101,69,1976,150,5,7,1,,,,,
francje02,2015,1,PHI,NL,P,1,0,6,1,0,0,0,,,,,
francma02,2015,1,PHI,NL,1B,2,2,48,13,1,0,1,,,,,
francma02,2015,1,PHI,NL,3B,75,76,1992,49,119,10,11,,,,,
frandke01,2015,1,SFN,NL,1B,4,3,78,24,2,0,0,,,,,
frankni01,2015,1,TBA,AL,1B,10,5,165,46,4,2,7,,,,,
frankni01,2015,1,TBA,AL,2B,17,12,360,16,36,1,7,,,,,
frankni01,2015,1,TBA,AL,P,1,0,3,0,0,0,0,,,,,
frankni01,2015,1,TBA,AL,SS,11,5,177,7,13,2,2,,,,,
frasoja01,2015,1,KCA,AL,P,26,0,70,4,3,0,2,,,,,
frasoja01,2015,2,ATL,NL,P,6,0,14,0,1,0,0,,,,,
frazito01,2015,1,CIN,NL,3B,155,155,4114,102,274,19,21,,,,,
freemfr01,2015,1,ATL,NL,1B,117,110,2874,893,63,4,103,,,,,
freemsa01,2015,1,TEX,AL,P,54,0,115,1,5,0,0,,,,,
freesda01,2015,1,LAA,AL,3B,113,112,2741,54,179,8,13,,,,,
friasca01,2015,1,LAN,NL,P,17,13,233,16,10,0,0,,,,,
friedch01,2015,1,COL,NL,P,68,0,175,3,4,0,0,,,,,
frierer01,2015,1,TBA,AL,P,22,0,70,0,0,0,0,,,,,
fryerer01,2015,1,MIN,AL,C,15,7,207,52,0,1,1,0,,2,0,
fujikky01,2015,1,TEX,AL,P,2,0,5,0,0,0,0,,,,,
fuldsa01,2015,1,OAK,AL,OF,108,75,2117,191,11,4,3,,,,,
furbuch01,2015,1,SEA,AL,P,33,0,65,2,3,1,0,,,,,
galero01,2015,1,SDN,NL,C,6,1,51,18,0,0,0,0,,0,0,
gallayo01,2015,1,TEX,AL,P,33,33,553,17,21,1,2,,,,,
gallojo01,2015,1,TEX,AL,3B,15,13,361,8,21,5,2,,,,,
gallojo01,2015,1,TEX,AL,OF,19,15,377,21,1,0,0,,,,,
galvifr01,2015,1,PHI,NL,2B,4,3,86,9,11,0,3,,,,,
galvifr01,2015,1,PHI,NL,SS,146,144,3791,207,398,17,87,,,,,
garcefr01,2015,1,SDN,NL,P,40,1,114,1,2,0,0,,,,,
garciad01,2015,1,ATL,NL,3B,42,41,1036,23,63,10,6,,,,,
garciad01,2015,1,ATL,NL,OF,10,7,168,9,1,0,0,,,,,
garciav01,2015,1,CHA,AL,OF,130,129,3372,235,17,3,4,,,,,
garcigr01,2015,1,SLN,NL,2B,10,6,177,15,15,3,6,,,,,
garcigr01,2015,1,SLN,NL,3B,4,1,24,2,1,0,0,,,,,
garcigr01,2015,1,SLN,NL,SS,12,7,195,10,23,1,6,,,,,
garcija01,2015,1,SFN,NL,P,67,0,174,2,8,0,1,,,,,
garcija02,2015,1,SLN,NL,P,20,20,389,2,30,2,1,,,,,
garcija03,2015,1,BAL,AL,P,21,0,89,3,1,1,0,,,,,
garcile02,2015,1,CHA,AL,2B,2,0,12,0,2,0,0,,,,,
garcile02,2015,1,CHA,AL,OF,6,1,66,4,0,0,0,,,,,
garcile02,2015,1,CHA,AL,P,1,0,3,0,0,0,0,,,,,
garcile02,2015,1,CHA,AL,SS,3,0,15,0,0,1,0,,,,,
garcilu03,2015,1,PHI,NL,P,72,0,200,4,20,0,1,,,,,
garciyi01,2015,1,LAN,NL,P,59,1,170,4,5,0,1,,,,,
gardnbr01,2015,1,NYA,AL,OF,150,140,3794,265,7,2,1,,,,,
garnedu01,2015,1,COL,NL,C,22,19,541,146,10,2,0,1,,5,5,
garzama01,2015,1,MIL,NL,P,26,25,446,9,16,1,0,,,,,
gattiev01,2015,1,HOU,AL,OF,11,11,213,5,0,1,0,,,,,
gausmke01,2015,1,BAL,AL,P,25,17,337,5,13,1,0,,,,,
gearrco01,2015,1,SFN,NL,P,7,0,11,0,2,0,0,,,,,
geedi01,2015,1,NYN,NL,P,8,7,119,5,10,1,2,,,,,
geltzst01,2015,1,TBA,AL,P,70,2,202,0,6,0,1,,,,,
gennesc01,2015,1,MIL,NL,2B,108,93,2457,176,273,7,71,,,,,
gentrcr01,2015,1,OAK,AL,OF,25,16,417,35,2,2,1,,,,,
germego01,2015,1,CHN,NL,P,6,0,18,0,0,0,0,,,,,
germego01,2015,2,COL,NL,P,29,1,98,1,4,0,0,,,,,
giavojo01,2015,1,LAA,AL,2B,128,124,3284,216,307,12,64,,,,,
giavojo01,2015,1,LAA,AL,SS,1,0,3,0,0,0,0,,,,,
gibsoky01,2015,1,MIN,AL,P,32,32,584,16,27,1,3,,,,,
gileske01,2015,1,PHI,NL,P,69,0,210,1,4,1,0,,,,,
gillaco01,2015,1,CHA,AL,1B,2,0,15,4,1,0,0,,,,,
gillaco01,2015,1,CHA,AL,3B,52,50,1146,23,74,12,4,,,,,
gillaco01,2015,2,LAA,AL,2B,1,0,3,0,0,0,0,,,,,
gillaco01,2015,2,LAA,AL,3B,17,17,425,11,24,2,1,,,,,
