playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
gilleco01,2015,1,MIA,NL,OF,52,34,945,80,0,4,0,,,,,
gilmase01,2015,1,NYN,NL,P,50,1,172,2,5,0,1,,,,,
gimench01,2015,1,TEX,AL,C,36,32,837,230,13,3,3,2,,18,2,
givenmy01,2015,1,BAL,AL,P,22,0,90,3,6,0,1,,,,,
godleza01,2015,1,ARI,NL,P,9,6,110,2,3,0,1,,,,,
goedder01,2015,1,NYN,NL,P,35,0,100,1,1,0,0,,,,,
goforda01,2015,1,MIL,NL,P,20,0,74,1,5,0,0,,,,,
goinsry01,2015,1,TOR,AL,2B,66,62,1611,117,165,3,42,,,,,
goinsry01,2015,1,TOR,AL,3B,2,0,12,0,1,0,0,,,,,
goinsry01,2015,1,TOR,AL,OF,4,2,60,2,0,1,0,,,,,
goinsry01,2015,1,TOR,AL,SS,58,48,1336,86,143,4,32,,,,,
goldspa01,2015,1,ARI,NL,1B,157,155,4145,1378,123,5,129,,,,,
gomesbr01,2015,1,TBA,AL,P,63,0,177,0,6,0,0,,,,,
gomesjo01,2015,1,ATL,NL,OF,59,47,1239,64,4,0,0,,,,,
gomesjo01,2015,1,ATL,NL,P,1,0,3,0,0,0,0,,,,,
gomesjo01,2015,2,KCA,AL,OF,6,6,120,3,0,0,0,,,,,
gomesya01,2015,1,CLE,AL,C,91,90,2400,746,58,3,8,6,,39,19,
gomezca01,2015,1,MIL,NL,2B,1,0,3,0,0,0,0,,,,,
gomezca01,2015,1,MIL,NL,OF,72,71,1868,172,2,6,1,,,,,
gomezca01,2015,2,HOU,AL,OF,39,38,1011,97,3,1,2,,,,,
gomezhe01,2015,1,MIL,NL,2B,27,18,489,31,54,1,16,,,,,
gomezhe01,2015,1,MIL,NL,3B,12,4,141,5,8,1,0,,,,,
gomezhe01,2015,1,MIL,NL,OF,1,0,9,0,0,0,0,,,,,
gomezhe01,2015,1,MIL,NL,SS,8,6,171,10,17,2,5,,,,,
gomezje01,2015,1,PHI,NL,P,65,0,224,4,12,0,1,,,,,
gonzaad01,2015,1,LAN,NL,1B,149,145,3763,1267,116,6,100,,,,,
gonzaca01,2015,1,COL,NL,OF,151,142,3691,253,8,7,1,,,,,
gonzach01,2015,1,TEX,AL,P,14,10,201,4,13,0,0,,,,,
gonzagi01,2015,1,WAS,NL,P,31,31,527,9,32,0,1,,,,,
gonzama01,2015,1,HOU,AL,1B,43,20,638,203,14,1,14,,,,,
gonzama01,2015,1,HOU,AL,2B,15,9,309,17,38,1,7,,,,,
gonzama01,2015,1,HOU,AL,3B,21,16,403,7,22,2,1,,,,,
gonzama01,2015,1,HOU,AL,OF,15,12,292,21,1,1,0,,,,,
gonzama01,2015,1,HOU,AL,SS,32,29,753,34,81,3,15,,,,,
gonzama02,2015,1,SLN,NL,P,1,1,8,0,0,0,0,,,,,
gonzami03,2015,1,BAL,AL,P,26,26,434,10,14,0,3,,,,,
gonzase01,2015,1,PHI,NL,P,7,7,92,3,2,0,0,,,,,
goodyni01,2015,1,NYA,AL,P,7,0,17,1,1,0,0,,,,,
gordoal01,2015,1,KCA,AL,OF,101,100,2594,193,4,0,1,,,,,
gordode01,2015,1,MIA,NL,2B,145,144,3810,293,434,6,111,,,,,
gorete01,2015,1,KCA,AL,OF,4,0,30,0,0,0,0,,,,,
gorzeto01,2015,1,DET,AL,P,48,0,118,2,4,0,0,,,,,
gosean01,2015,1,DET,AL,OF,137,125,3360,352,4,4,1,,,,,
gosewtu01,2015,1,ARI,NL,C,37,34,934,256,24,1,0,2,,19,11,
gosseph01,2015,1,ATL,NL,2B,3,3,72,4,5,1,3,,,,,
gosseph01,2015,1,ATL,NL,3B,5,4,96,2,9,1,1,,,,,
gosseph01,2015,2,ARI,NL,2B,13,12,276,17,28,1,4,,,,,
gosseph01,2015,2,ARI,NL,3B,2,2,39,0,2,0,0,,,,,
gosseph01,2015,2,ARI,NL,OF,3,1,54,3,0,0,0,,,,,
gotttr01,2015,1,LAA,AL,P,48,0,143,4,8,0,0,,,,,
gracema02,2015,1,WAS,NL,P,26,0,51,0,4,0,0,,,,,
grahajr01,2015,1,MIN,AL,P,39,1,191,6,11,0,0,,,,,
grandcu01,2015,1,NYN,NL,OF,150,143,3875,287,9,5,1,,,,,
grandya01,2015,1,LAN,NL,1B,6,2,81,26,1,0,6,,,,,
grandya01,2015,1,LAN,NL,C,107,100,2653,811,60,3,5,8,,56,23,
graveke01,2015,1,OAK,AL,P,21,21,347,11,11,2,1,,,,,
grayjo02,2015,1,COL,NL,P,9,9,122,3,4,0,0,,,,,
grayso01,2015,1,OAK,AL,P,31,31,624,37,23,0,1,,,,,
greengr01,2015,1,LAA,AL,1B,5,2,75,22,0,0,1,,,,,
greengr01,2015,1,LAA,AL,2B,11,10,228,14,19,1,4,,,,,
greengr01,2015,1,LAA,AL,OF,1,0,3,1,0,0,0,,,,,
greengr01,2015,1,LAA,AL,SS,1,1,18,1,0,0,0,,,,,
greenni02,2015,1,SLN,NL,P,1,0,0,0,0,0,0,,,,,
greensh02,2015,1,DET,AL,P,18,16,251,4,10,2,2,,,,,
gregelu01,2015,1,HOU,AL,P,64,0,183,3,17,0,3,,,,,
greggke01,2015,1,CIN,NL,P,11,0,32,1,0,1,0,,,,,
gregodi01,2015,1,NYA,AL,SS,155,147,3990,177,430,13,77,,,,,
greinza01,2015,1,LAN,NL,P,32,32,668,19,41,2,2,,,,,
grichra01,2015,1,SLN,NL,OF,85,81,2159,151,2,3,1,,,,,
grillja01,2015,1,ATL,NL,P,36,0,101,1,3,1,0,,,,,
grimmju01,2015,1,CHN,NL,P,62,0,149,2,0,1,0,,,,,
grossro01,2015,1,HOU,AL,OF,19,14,381,18,0,0,0,,,,,
guaipma01,2015,1,SEA,AL,P,21,0,80,1,1,0,0,,,,,
guerral01,2015,1,LAN,NL,3B,22,18,449,10,34,1,3,,,,,
guerral01,2015,1,LAN,NL,OF,29,27,619,29,1,2,0,,,,,
guerrde01,2015,1,PIT,NL,P,10,0,50,4,2,0,0,,,,,
guerrja01,2015,1,CHA,AL,P,3,0,5,0,0,0,0,,,,,
guerrju02,2015,1,CHA,AL,P,3,0,12,1,2,0,1,,,,,
guilmpr01,2015,1,TBA,AL,P,3,0,16,0,1,0,0,,,,,
guilmpr01,2015,2,MIL,NL,P,2,0,6,0,0,0,0,,,,,
gurkaja01,2015,1,COL,NL,OF,1,0,3,0,0,0,0,,,,,
gurkaja01,2015,1,COL,NL,P,9,0,23,0,1,0,0,,,,,
guthrje01,2015,1,KCA,AL,P,30,24,445,13,27,1,0,,,,,
gutiefr01,2015,1,SEA,AL,OF,46,36,928,67,3,1,1,,,,,
guyerbr01,2015,1,TBA,AL,OF,110,76,2173,172,2,1,1,,,,,
gyorkje01,2015,1,SDN,NL,1B,1,0,3,2,0,0,0,,,,,
gyorkje01,2015,1,SDN,NL,2B,93,76,2141,117,230,2,46,,,,,
gyorkje01,2015,1,SDN,NL,SS,29,28,662,37,58,1,15,,,,,
hagadni01,2015,1,CLE,AL,P,36,0,82,1,3,0,0,,,,,
haguema01,2015,1,TOR,AL,1B,3,2,51,17,1,0,0,,,,,
haguema01,2015,1,TOR,AL,3B,1,0,9,0,1,0,0,,,,,
hahnje01,2015,1,OAK,AL,P,16,16,290,10,13,1,1,,,,,
haleda02,2015,1,COL,NL,P,17,12,235,5,7,0,1,,,,,
hallco01,2015,1,SFN,NL,P,7,0,25,0,0,0,0,,,,,
hamelco01,2015,1,PHI,NL,P,20,20,386,5,20,2,0,,,,,
hamelco01,2015,2,TEX,AL,P,12,12,251,5,5,0,1,,,,,
hamilbi02,2015,1,CIN,NL,OF,110,109,2927,273,8,0,1,,,,,
hamiljo03,2015,1,TEX,AL,OF,42,40,1035,70,2,0,0,,,,,
hammeja01,2015,1,CHN,NL,P,31,31,512,8,23,2,1,,,,,
handbr01,2015,1,MIA,NL,P,38,12,280,2,18,0,1,,,,,
handdo01,2015,1,CIN,NL,P,1,0,9,0,0,0,0,,,,,
hanigry01,2015,1,BOS,AL,C,53,51,1363,411,25,3,4,4,,24,12,
happja01,2015,1,SEA,AL,P,21,20,326,2,12,2,0,,,,,
happja01,2015,2,PIT,NL,P,11,11,190,2,9,0,0,,,,,
haranaa01,2015,1,PHI,NL,P,29,29,517,6,15,2,0,,,,,
hardybl01,2015,1,DET,AL,P,70,0,184,2,7,0,0,,,,,
hardyjj01,2015,1,BAL,AL,SS,114,112,2984,141,301,3,57,,,,,
harenda01,2015,1,MIA,NL,P,21,21,387,7,6,0,0,,,,,
harenda01,2015,2,CHN,NL,P,11,11,175,2,3,0,0,,,,,
harpebr03,2015,1,WAS,NL,OF,151,152,3912,297,9,7,2,,,,,
harrijo05,2015,1,PIT,NL,2B,37,24,680,45,69,2,21,,,,,
harrijo05,2015,1,PIT,NL,3B,72,57,1577,41,136,9,20,,,,,
harrijo05,2015,1,PIT,NL,OF,22,15,425,26,1,3,0,,,,,
harrima01,2015,1,TEX,AL,P,3,3,48,1,1,0,0,,,,,
harrimi03,2015,1,SLN,NL,P,26,0,81,1,3,0,0,,,,,
harriwi02,2015,1,HOU,AL,P,68,0,213,3,11,0,1,,,,,
hartco01,2015,1,PIT,NL,1B,8,7,143,39,1,3,2,,,,,
hartco01,2015,1,PIT,NL,OF,3,3,66,10,0,0,0,,,,,
harvema01,2015,1,NYN,NL,P,29,29,568,6,19,2,1,,,,,
hatchch02,2015,1,LAN,NL,P,49,0,117,3,1,0,0,,,,,
hatlema01,2015,1,SLN,NL,P,2,0,4,0,0,0,0,,,,,
hawkila01,2015,1,COL,NL,P,24,0,67,2,5,0,1,,,,,
hawkila01,2015,2,TOR,AL,P,18,0,49,0,3,0,0,,,,,
hayesbr01,2015,1,CLE,AL,C,14,9,256,74,4,1,0,0,,7,2,
headlch01,2015,1,NYA,AL,1B,1,0,3,0,0,0,0,,,,,
headlch01,2015,1,NYA,AL,3B,155,148,3960,99,302,23,25,,,,,
heanean01,2015,1,LAA,AL,P,18,18,317,3,8,0,1,,,,,
heathsl01,2015,1,NYA,AL,OF,17,6,213,20,0,0,0,,,,,
hechaad01,2015,1,MIA,NL,SS,130,129,3361,173,373,9,93,,,,,
hedgeau01,2015,1,SDN,NL,C,47,41,1052,366,26,4,1,2,,33,16,
heisech01,2015,1,LAN,NL,OF,28,17,490,27,1,0,0,,,,,
hellije01,2015,1,ARI,NL,P,27,27,438,11,19,2,0,,,,,
hembrhe01,2015,1,BOS,AL,P,22,0,76,0,1,0,0,,,,,
hendrky01,2015,1,CHN,NL,P,32,32,540,17,29,0,2,,,,,
hendrli01,2015,1,TOR,AL,P,58,0,194,4,4,0,0,,,,,
hernace02,2015,1,PHI,NL,2B,88,75,2035,132,234,6,47,,,,,
hernace02,2015,1,PHI,NL,3B,10,9,231,8,20,2,1,,,,,
hernace02,2015,1,PHI,NL,SS,12,9,259,12,26,1,4,,,,,
hernada01,2015,1,ARI,NL,P,40,0,101,3,2,1,0,,,,,
hernaen02,2015,1,LAN,NL,2B,20,15,400,36,47,0,11,,,,,
hernaen02,2015,1,LAN,NL,3B,1,1,24,0,0,0,0,,,,,
hernaen02,2015,1,LAN,NL,OF,34,24,673,45,2,1,0,,,,,
hernaen02,2015,1,LAN,NL,SS,16,11,319,11,34,2,2,,,,,
hernafe02,2015,1,SEA,AL,P,31,31,605,13,26,2,2,,,,,
hernago01,2015,1,PIT,NL,OF,6,1,51,1,0,0,0,,,,,
hernaos01,2015,1,ARI,NL,C,13,7,232,74,11,0,2,2,,1,1,
herredi01,2015,1,NYN,NL,2B,29,27,730,53,85,2,19,,,,,
herreel01,2015,1,MIL,NL,2B,36,30,763,52,99,3,14,,,,,
herreel01,2015,1,MIL,NL,3B,47,32,952,26,72,6,8,,,,,
herreel01,2015,1,MIL,NL,OF,4,0,26,4,0,0,0,,,,,
herrejo03,2015,1,CHN,NL,2B,29,16,522,39,46,2,11,,,,,
herrejo03,2015,1,CHN,NL,3B,16,9,264,6,18,1,0,,,,,
herrejo03,2015,1,CHN,NL,SS,1,0,6,0,0,0,0,,,,,
herreke01,2015,1,KCA,AL,P,72,0,209,5,6,0,0,,,,,
herreod01,2015,1,PHI,NL,OF,136,121,3195,341,5,5,1,,,,,
herrmch01,2015,1,MIN,AL,1B,2,0,12,3,1,0,2,,,,,
herrmch01,2015,1,MIN,AL,C,38,32,834,205,15,3,3,0,,11,8,
herrmch01,2015,1,MIN,AL,OF,2,0,6,0,0,0,0,,,,,
hesslke01,2015,1,ARI,NL,P,18,0,37,1,2,0,0,,,,,
hestoch01,2015,1,SFN,NL,P,31,31,533,12,24,4,3,,,,,
heywaja01,2015,1,SLN,NL,OF,147,144,3805,290,10,3,3,,,,,
hicksaa01,2015,1,MIN,AL,OF,97,95,2547,244,9,1,2,,,,,
hicksjo02,2015,1,SEA,AL,3B,1,0,6,1,0,0,0,,,,,
hicksjo02,2015,1,SEA,AL,C,14,10,266,72,10,1,1,0,,5,5,
hillaa01,2015,1,ARI,NL,2B,47,38,1027,57,118,2,21,,,,,
hillaa01,2015,1,ARI,NL,3B,38,33,876,23,57,4,8,,,,,
hillri01,2015,1,BOS,AL,P,4,4,87,1,2,1,0,,,,,
hillta01,2015,1,WAS,NL,P,6,0,36,1,1,0,0,,,,,
hinojda01,2015,1,BOS,AL,P,1,0,5,0,0,0,0,,,,,
hinojda01,2015,2,PHI,NL,P,18,0,69,1,0,0,0,,,,,
hochelu01,2015,1,KCA,AL,P,49,0,152,4,7,0,2,,,,,
hoeslj01,2015,1,HOU,AL,OF,7,4,111,6,0,0,0,,,,,
holadbr01,2015,1,DET,AL,1B,1,0,3,1,0,0,1,,,,,
holadbr01,2015,1,DET,AL,2B,1,0,3,0,0,0,0,,,,,
holadbr01,2015,1,DET,AL,C,18,15,414,112,5,0,1,0,,10,4,
hollade01,2015,1,TEX,AL,P,10,10,176,1,8,1,1,,,,,
hollagr01,2015,1,KCA,AL,P,48,0,134,1,9,0,1,,,,,
hollima01,2015,1,SLN,NL,OF,64,64,1486,85,0,0,0,,,,,
holmbda01,2015,1,CIN,NL,P,6,6,85,1,2,0,0,,,,,
holtbr01,2015,1,BOS,AL,1B,8,5,147,46,3,0,6,,,,,
holtbr01,2015,1,BOS,AL,2B,58,49,1294,67,137,4,32,,,,,
holtbr01,2015,1,BOS,AL,3B,33,24,681,16,47,3,2,,,,,
holtbr01,2015,1,BOS,AL,OF,35,30,761,67,1,0,0,,,,,
holtbr01,2015,1,BOS,AL,SS,11,7,210,11,27,2,7,,,,,
holtty01,2015,1,CLE,AL,OF,9,5,156,13,0,0,0,,,,,
holtty01,2015,2,CIN,NL,OF,5,3,87,13,0,0,0,,,,,
hoovejj01,2015,1,CIN,NL,P,67,0,193,3,8,1,0,,,,,
hosmeer01,2015,1,KCA,AL,1B,154,152,4064,1261,101,4,121,,,,,
hosmeer01,2015,1,KCA,AL,OF,1,0,9,0,0,0,0,,,,,
housead01,2015,1,MIL,NL,P,2,0,6,1,2,0,1,,,,,
housetj01,2015,1,CLE,AL,P,4,4,39,0,1,0,0,,,,,
howarry01,2015,1,PHI,NL,1B,116,112,2872,871,66,6,75,,,,,
howeljp01,2015,1,LAN,NL,P,65,0,132,7,11,0,2,,,,,
hudsoda01,2015,1,ARI,NL,P,64,1,203,5,7,1,0,,,,,
hudsoti01,2015,1,SFN,NL,P,24,22,371,7,15,0,4,,,,,
huffda01,2015,1,LAN,NL,P,3,1,18,0,3,0,0,,,,,
hugheja02,2015,1,PIT,NL,P,76,0,201,4,15,1,0,,,,,
hugheph01,2015,1,MIN,AL,P,27,25,466,5,17,0,0,,,,,
hundlni01,2015,1,COL,NL,C,102,100,2599,643,51,5,5,5,,50,26,
hunteto01,2015,1,MIN,AL,OF,123,121,3107,231,6,5,1,,,,,
hunteto02,2015,1,BAL,AL,P,39,0,134,7,5,0,1,,,,,
hunteto02,2015,2,CHN,NL,P,19,0,47,2,2,0,0,,,,,
hutchdr01,2015,1,TOR,AL,P,30,28,451,6,15,0,3,,,,,
hynesco01,2015,1,TOR,AL,P,5,0,9,0,0,0,0,,,,,
iannech01,2015,1,LAA,AL,1B,2,0,15,5,0,0,0,,,,,
iannech01,2015,1,LAA,AL,C,85,80,2156,624,44,3,3,6,,44,15,
ibarred01,2015,1,LAA,AL,P,2,0,12,0,0,0,0,,,,,
iglesjo01,2015,1,DET,AL,SS,119,115,3058,162,315,11,81,,,,,
iglesra01,2015,1,CIN,NL,P,18,16,286,12,14,2,1,,,,,
inciaen01,2015,1,ARI,NL,OF,122,116,3190,254,10,6,2,,,,,
infanom01,2015,1,KCA,AL,2B,124,121,3181,193,320,10,67,,,,,
ishiktr01,2015,1,SFN,NL,OF,1,1,15,0,0,0,0,,,,,
ishiktr01,2015,2,PIT,NL,1B,12,5,187,68,7,1,9,,,,,
ishiktr01,2015,2,PIT,NL,OF,5,4,72,2,0,0,0,,,,,
iwakuhi01,2015,1,SEA,AL,P,20,20,389,6,21,0,1,,,,,
jacksau01,2015,1,SEA,AL,OF,107,99,2697,271,2,3,1,,,,,
jacksau01,2015,2,CHN,NL,OF,28,12,449,31,1,1,1,,,,,
jacksed01,2015,1,CHN,NL,P,23,0,93,2,4,1,0,,,,,
jacksed01,2015,2,ATL,NL,P,24,0,74,0,2,0,0,,,,,
jacksja01,2015,1,SDN,NL,P,6,0,13,0,0,0,0,,,,,
jackslu01,2015,1,TEX,AL,P,7,0,19,0,0,0,0,,,,,
jacksry02,2015,1,LAA,AL,2B,17,3,141,5,12,1,1,,,,,
jacksry02,2015,1,LAA,AL,3B,2,1,35,1,2,0,0,,,,,
jacksry02,2015,1,LAA,AL,SS,3,0,12,0,1,0,0,,,,,
jaimeju01,2015,1,ATL,NL,P,2,0,4,0,1,0,0,,,,,
janispa01,2015,1,BAL,AL,2B,1,0,24,2,5,0,2,,,,,
janispa01,2015,1,BAL,AL,SS,13,9,251,16,31,0,7,,,,,
jankotr01,2015,1,SDN,NL,OF,32,27,702,49,1,1,0,,,,,
janseke01,2015,1,LAN,NL,P,54,0,157,0,2,1,0,,,,,
janssca01,2015,1,WAS,NL,P,48,0,120,4,6,0,0,,,,,
jasojo01,2015,1,TBA,AL,OF,8,7,147,2,1,0,0,,,,,
jayjo02,2015,1,SLN,NL,OF,64,53,1490,137,2,0,2,,,,,
jeffrje01,2015,1,MIL,NL,P,72,0,204,4,8,2,0,,,,,
jenkich01,2015,1,TOR,AL,P,2,0,11,0,0,0,0,,,,,
jennida01,2015,1,CHA,AL,P,53,0,169,5,9,2,1,,,,,
jennide01,2015,1,TBA,AL,OF,26,26,675,50,3,0,0,,,,,
jepseke01,2015,1,TBA,AL,P,46,0,125,2,3,1,1,,,,,
jepseke01,2015,2,MIN,AL,P,29,0,84,3,5,1,0,,,,,
jimence01,2015,1,PHI,NL,P,3,0,10,0,0,0,0,,,,,
jimence01,2015,2,MIL,NL,P,16,0,59,1,3,0,0,,,,,
jimenlu02,2015,1,MIL,NL,2B,1,0,6,0,1,0,0,,,,,
jimenlu02,2015,1,MIL,NL,3B,7,2,75,2,4,1,1,,,,,
jimenub01,2015,1,BAL,AL,P,32,32,552,7,15,1,1,,,,,
johnsbr02,2015,1,BOS,AL,P,1,1,13,0,0,0,0,,,,,
johnsch05,2015,1,ATL,NL,1B,20,14,391,108,11,1,18,,,,,
johnsch05,2015,1,ATL,NL,3B,23,20,479,9,27,3,4,,,,,
johnsch05,2015,2,CLE,AL,1B,10,10,249,74,3,0,10,,,,,
johnsch05,2015,2,CLE,AL,3B,4,4,105,0,6,0,0,,,,,
johnsda06,2015,1,SLN,NL,1B,6,4,112,34,4,0,6,,,,,
johnser04,2015,1,CHA,AL,P,6,6,105,2,2,0,0,,,,,
johnsji04,2015,1,ATL,NL,P,49,0,144,3,2,1,0,,,,,
johnsji04,2015,2,LAN,NL,P,23,0,56,1,4,0,0,,,,,
johnske05,2015,1,ATL,NL,1B,20,15,417,111,18,3,22,,,,,
johnske05,2015,1,ATL,NL,2B,1,0,9,2,0,0,0,,,,,
johnske05,2015,1,ATL,NL,3B,11,6,157,4,9,2,0,,,,,
johnske05,2015,1,ATL,NL,OF,31,27,597,45,2,2,0,,,,,
johnske05,2015,2,NYN,NL,1B,5,2,73,23,2,0,3,,,,,
johnske05,2015,2,NYN,NL,2B,27,22,603,31,61,2,9,,,,,
johnske05,2015,2,NYN,NL,3B,1,1,27,0,1,1,0,,,,,
johnske05,2015,2,NYN,NL,OF,6,3,88,5,0,0,0,,,,,
johnske05,2015,2,NYN,NL,SS,1,1,27,2,2,1,1,,,,,
johnsmi04,2015,1,CHA,AL,2B,33,32,840,58,76,3,14,,,,,
johnsre02,2015,1,WAS,NL,OF,4,2,67,5,0,0,0,,,,,
johnsst02,2015,1,BAL,AL,P,6,0,16,0,0,0,0,,,,,
jonesad01,2015,1,BAL,AL,OF,134,134,3506,317,13,3,4,,,,,
jonesga02,2015,1,NYA,AL,1B,21,10,304,103,12,0,10,,,,,
jonesga02,2015,1,NYA,AL,OF,27,18,493,34,0,0,0,,,,,
jonesga02,2015,1,NYA,AL,P,1,0,2,0,0,0,0,,,,,
jonesja06,2015,1,SEA,AL,OF,27,6,295,21,0,0,0,,,,,
jonesna01,2015,1,CHA,AL,P,19,0,57,1,3,0,0,,,,,
jordata01,2015,1,WAS,NL,P,4,1,51,1,4,0,0,,,,,
josepca01,2015,1,BAL,AL,1B,1,0,6,2,0,0,1,,,,,
josepca01,2015,1,BAL,AL,C,94,93,2479,749,45,3,3,6,,37,18,
joycema01,2015,1,LAA,AL,OF,65,58,1409,95,2,1,0,,,,,
jungmta01,2015,1,MIL,NL,P,21,21,358,11,16,1,1,,,,,
kahnlto01,2015,1,COL,NL,P,36,0,100,3,1,0,0,,,,,
kangju01,2015,1,PIT,NL,3B,77,54,1606,30,139,5,11,,,,,
kangju01,2015,1,PIT,NL,SS,60,49,1278,74,146,9,40,,,,,
karnsna01,2015,1,TBA,AL,P,27,26,441,5,13,1,0,,,,,
kawasmu01,2015,1,TOR,AL,2B,17,8,234,9,29,0,6,,,,,
kawasmu01,2015,1,TOR,AL,3B,3,2,54,1,4,0,0,,,,,
kazmisc01,2015,1,OAK,AL,P,18,18,329,1,12,2,0,,,,,
kazmisc01,2015,2,HOU,AL,P,13,13,220,3,5,5,1,,,,,
kelake01,2015,1,TEX,AL,P,68,0,181,2,6,0,0,,,,,
kellesh01,2015,1,SDN,NL,P,53,0,154,3,0,1,0,,,,,
kellyca01,2015,1,SDN,NL,P,3,2,34,0,2,0,0,,,,,
kellydo01,2015,1,MIA,NL,1B,1,0,3,0,0,0,0,,,,,
kellydo01,2015,1,MIA,NL,3B,1,1,7,0,2,0,0,,,,,
kellyjo05,2015,1,BOS,AL,P,25,25,403,20,23,4,1,,,,,
kellyry01,2015,1,ATL,NL,P,17,0,50,1,2,0,0,,,,,
kempma01,2015,1,SDN,NL,OF,149,149,3846,269,10,8,2,,,,,
kendrho01,2015,1,LAN,NL,2B,113,112,2967,193,295,5,52,,,,,
kendrky01,2015,1,COL,NL,P,27,27,427,10,18,2,2,,,,,
kenneia01,2015,1,SDN,NL,P,30,30,505,8,12,0,2,,,,,
kensilo01,2015,1,SEA,AL,P,19,0,46,0,2,0,0,,,,,
keplema01,2015,1,MIN,AL,OF,2,1,30,3,0,0,0,,,,,
kershcl01,2015,1,LAN,NL,P,33,33,698,8,45,1,1,,,,,
keuchda01,2015,1,HOU,AL,P,33,33,696,18,53,1,1,,,,,
kiermke01,2015,1,TBA,AL,OF,149,131,3566,412,15,5,3,,,,,
kimbrcr01,2015,1,SDN,NL,P,61,0,178,4,3,1,1,,,,,
kinslia01,2015,1,DET,AL,2B,153,151,3972,289,425,13,109,,,,,
kintzbr01,2015,1,MIL,NL,P,7,0,21,1,3,0,0,,,,,
kipnija01,2015,1,CLE,AL,2B,124,124,3248,203,311,7,69,,,,,
kleinph01,2015,1,TEX,AL,P,11,2,52,0,1,0,0,,,,,
klubeco01,2015,1,CLE,AL,P,32,32,666,16,25,0,2,,,,,
knebeco01,2015,1,MIL,NL,P,48,0,151,3,8,0,0,,,,,
knudsgu01,2015,1,DET,AL,P,4,0,15,0,0,0,0,,,,,
koehlto01,2015,1,MIA,NL,P,32,31,562,14,20,5,2,,,,,
kohnmi01,2015,1,ATL,NL,P,6,0,14,0,0,0,0,,,,,
kontoge01,2015,1,SFN,NL,P,73,0,220,4,7,0,1,,,,,
kozmape01,2015,1,SLN,NL,1B,1,0,3,0,0,0,0,,,,,
kozmape01,2015,1,SLN,NL,2B,17,7,196,15,24,1,5,,,,,
kozmape01,2015,1,SLN,NL,3B,13,3,190,6,19,1,0,,,,,
kozmape01,2015,1,SLN,NL,OF,1,0,21,1,0,0,0,,,,,
kozmape01,2015,1,SLN,NL,SS,31,8,336,18,42,2,6,,,,,
kratzer01,2015,1,KCA,AL,C,4,1,36,12,1,0,0,0,,2,0,
kratzer01,2015,2,PHI,NL,1B,2,2,42,15,0,0,2,,,,,
kratzer01,2015,2,PHI,NL,C,3,2,57,14,1,0,1,0,,0,1,
krausma01,2015,1,LAA,AL,1B,4,3,84,21,2,0,1,,,,,
krausma01,2015,1,LAA,AL,OF,1,0,3,1,0,0,0,,,,,
krausma01,2015,2,TBA,AL,1B,4,4,99,21,2,1,1,,,,,
krausma01,2015,3,DET,AL,1B,12,9,245,68,7,0,11,,,,,
